Difference,Predicted,Test Data
-312,1168,855
3316,1083,4400
-653,1609,955
157,1042,1200
1789,1010,2799
2516,2083,4600
-259,916,656
-954,2054,1099
319,1880,2199
-380,1228,848
-619,1217,597
59,920,979
-720,1198,478
-871,1337,465
2593,1006,3599
-464,1241,776
-972,1084,111
7410,1789,9200
-1286,4786,3499
-522,1522,999
-1108,1647,539
-792,2092,1300
-199,1016,817
-573,1384,811
-2319,3419,1099
-470,1470,999
-483,1110,627
-297,2597,2300
-503,2103,1599
-999,1999,999
-51,1851,1800
1860,1939,3800
-484,1149,665
-671,1971,1300
-360,1220,859
-894,2194,1300
-593,1393,799
-522,1087,565
-595,1279,683
-614,1110,496
665,1534,2199
208,891,1099
-303,863,559
-59,2559,2499
1039,1360,2400
2481,3018,5499
-397,1274,877
5322,2677,8000
-319,1719,1399
1280,1219,2499
2407,1492,3899
-730,1178,447
773,1726,2499
-1371,2471,1099
-369,1469,1099
-948,1771,823
-525,1356,831
-99,1082,982
-913,1872,959
-378,1778,1399
4365,1434,5799
-201,2201,1999
-544,1944,1399
-402,1602,1200
-410,1147,736
-768,1609,841
196,903,1099
828,1971,2799
-463,1161,698
-249,1065,815
-86,865,779
8143,2756,10900
112,1787,1900
1033,1566,2600
-1562,2562,999
-82,842,760
-457,1220,762
-815,1395,580
1178,1121,2300
1973,1426,3399
1914,1385,3300
-549,1213,663
-395,1495,1099
-525,2125,1599
307,992,1300
-218,1062,844
219,780,999
1381,2318,3699
-486,1018,532
915,984,1900
1242,1057,2300
505,894,1399
734,1665,2400
-492,2092,1599
2410,1389,3800
-531,1144,613
-737,1310,573
2352,1747,4099
-1239,2439,1200
-513,2513,1999
-659,1759,1099
-42,846,804
428,1071,1500
-740,1329,588
7509,2290,9800
4374,3725,8099
-533,1398,864
-643,1743,1099
2826,1873,4699
-49,1249,1200
-365,1337,972
-13,1313,1300
-61,2061,1999
3400,2399,5799
2308,1291,3599
-536,1079,542
-153,1353,1200
647,1252,1900
-1033,2633,1599
260,1339,1599
29,1070,1099
-203,2303,2100
-1107,1958,851
-273,1199,926
-899,1493,594
566,933,1500
-1160,2114,954
-322,1422,1099
12831,2568,15400
-860,1315,454
-697,2297,1599
188,811,999
-524,1037,512
-356,1124,768
-1,865,863
-438,996,557
56,929,985
10038,2261,12299
11527,1872,13399
3589,1510,5100
1043,3056,4099
-11,2211,2199
6096,1803,7899
433,1166,1599
-411,1068,656
89,830,920
-114,2014,1900
1309,1890,3200
158,1141,1300
5994,2305,8300
-435,1419,983
-819,1391,571
336,1663,1999
-1317,1738,420
1733,1866,3599
2484,2415,4900
-1275,2375,1099
-1147,2247,1099
-645,1418,773
-709,1673,964
-528,1828,1300
-592,1298,705
864,1435,2300
-1023,1996,972
-105,928,823
-855,1855,999
125,1174,1300
-149,1149,999
-23,1023,999
-66,1466,1399
-255,1355,1099
-321,1240,918
-330,1233,903
5086,2113,7199
-136,1033,896
1899,2100,3999
-1677,2877,1200
2916,1983,4900
-653,1224,571
-481,1436,955
713,1186,1900
-447,1337,890
91,1308,1399
-415,1354,939
-70,1170,1099
-789,2189,1399
-377,1032,654
-332,1532,1200
-1031,2231,1200
-271,1083,812
-148,1148,999
-1524,2524,999
-578,1114,536
-870,1649,779
-816,927,110
-345,1445,1099
-354,1354,999
-783,2483,1699
-774,1484,710
1730,3269,5000
67,1032,1099
-299,989,689
-741,1728,987
-648,2248,1599
1738,2861,4600
-374,1374,999
5559,1440,6999
-1631,2230,599
1988,3011,5000
-2749,3271,522
20778,2121,22899
-166,1010,844
-226,980,754
204,795,999
695,2804,3499
118,1181,1300
1371,1228,2600
-291,1172,881
-1041,2241,1200
-367,1767,1399
-1106,2706,1599
-109,1002,892
-1213,2313,1099
-422,1238,815
-431,1290,858
-818,2218,1399
1246,1953,3200
1467,3232,4699
-3,1503,1500
157,942,1099
-695,1237,542
-153,1653,1500
-489,1689,1200
-483,1483,999
-746,2146,1399
70,1129,1200
-441,1216,775
-543,1643,1099
1829,2370,4200
-1628,2374,745
-932,2332,1399
34,1365,1399
1337,1062,2400
2192,1907,4099
-16,1416,1399
2475,1124,3599
-1305,2605,1300
-1913,2553,639
-196,1596,1399
-2142,2627,485
-651,1483,832
51,1248,1300
409,1090,1500
2864,1335,4200
615,1884,2499
-242,1021,779
-537,1008,471
-922,1408,485
-251,1214,963
461,1138,1599
-163,1040,877
2784,1315,4099
-347,1947,1599
1167,2832,3999
-385,1007,621
-298,1087,788
-1395,1949,554
-288,945,656
472,1027,1500
22,949,972
-863,1963,1099
222,1977,2199
120,1979,2100
347,1052,1399
1032,1367,2400
1592,2107,3699
145,1154,1300
-264,891,627
104,1595,1699
-234,1157,922
468,1431,1900
4338,1261,5600
1694,1505,3200
-1123,2123,999
-638,1838,1200
158,1241,1399
-774,1765,991
-682,1524,841
12091,1608,13699
2330,2169,4500
-281,1681,1399
-445,2045,1599
-828,1694,865
2907,1492,4400
-99,1399,1300
9114,1385,10499
-710,2210,1500
-289,1285,995
-1192,1901,709
-1056,1639,582
-392,1198,805
-991,1499,508
169,1230,1399
-968,2568,1599
-1699,2439,739
763,1436,2199
-404,1329,924
-1205,3005,1800
857,2142,2999
11606,2293,13900
-73,1273,1200
19503,2996,22499
5351,2448,7799
-1438,2438,999
113,1086,1200
-952,2652,1699
-493,1793,1300
-610,1810,1200
-696,2196,1500
1115,1184,2300
-23,1623,1599
-1056,1783,726
-977,1923,945
-570,1393,823
884,1215,2100
7978,1321,9300
-324,1424,1099
132,1367,1500
485,1114,1599
-450,1057,607
221,2078,2300
-1569,2492,922
2629,2370,5000
2070,1529,3599
-3087,3823,736
-304,1074,769
-311,1203,892
-1080,1799,719
199,1500,1699
673,1726,2400
6020,1079,7099
-2319,2805,485
-2056,2623,566
-1186,1965,779
12849,3950,16800
-1011,2311,1300
-671,1374,703
-2033,3233,1200
-1282,1964,682
-1056,2656,1599
-347,1233,886
-697,2297,1599
-762,2562,1800
218,2781,2999
8547,2952,11499
-605,2405,1800
-48,1248,1200
1773,2026,3800
-1299,2232,933
-353,3353,2999
-295,1895,1599
141,1558,1699
-1926,3626,1699
557,2442,2999
1628,2671,4300
-270,1370,1099
-110,1810,1699
5295,1204,6499
-803,1803,999
-222,1422,1200
85,1414,1500
3952,1847,5799
-533,4033,3499
1377,2822,4200
-851,2951,2100
-708,3508,2799
-674,1602,928
1217,982,2199
-984,1879,895
17351,3648,20999
813,2486,3300
-578,2078,1500
1149,3350,4500
-309,1081,772
2463,1636,4099
-104,1304,1200
-84,972,888
8702,1097,9800
-297,2597,2300
-169,2969,2799
-17,1517,1500
-103,2003,1900
5359,2240,7600
-607,2207,1599
2392,4907,7300
-592,1529,936
870,3029,3899
-560,1760,1200
-712,1692,979
-1128,2428,1300
1576,3123,4699
-778,2378,1599
-1391,2252,860
-309,3609,3300
-629,1629,999
-761,1961,1200
-348,1289,940
-2130,3330,1200
-784,2984,2199
-688,2088,1399
-104,1021,916
440,1559,1999
-493,1256,762
-436,2036,1599
-297,1113,815
1724,2375,4099
-287,1141,854
-400,1124,723
-662,1316,654
-872,1721,849
-545,1305,760
-587,1337,749
15989,3110,19100
-358,1131,773
-171,1049,878
1199,2200,3399
-1678,2496,817
229,1670,1900
817,2482,3300
2571,1328,3899
-1070,2470,1399
851,1348,2199
-45,1545,1500
-1008,2508,1500
359,1240,1599
7374,1125,8500
-93,1193,1099
4278,1121,5400
-824,3624,2799
-976,2176,1200
-387,1063,676
-610,1158,548
-801,1659,858
-81,1076,995
-160,1460,1300
1846,2453,4300
-1059,2059,999
-71,1371,1300
-43,1443,1399
-1330,2263,933
1289,2010,3300
-499,1198,698
285,2514,2799
-204,1069,864
892,1607,2499
-2359,2967,608
-318,1110,792
-1771,2695,923
-424,1242,817
-220,1520,1300
-564,1253,689
-105,1405,1300
-450,1750,1300
-295,1082,786
337,2062,2400
-200,1300,1099
1413,1586,2999
5181,1818,6999
-125,1083,957
106,1493,1599
-316,1243,926
3585,2414,5999
-357,1757,1399
108,891,999
-167,1567,1399
85,1314,1399
1031,2168,3200
-229,1092,862
94,1605,1699
-676,1606,929
44,1155,1200
77,842,920
-688,1688,999
103,1196,1300
-483,1313,829
-160,1095,935
-703,2603,1900
426,1173,1599
-158,3558,3399
2621,2378,5000
12977,3422,16399
3507,2492,5999
-198,1001,803
-886,1886,999
-307,1123,815
-52,1152,1099
-813,1582,769
2555,1044,3599
2,1197,1200
968,1331,2300
-119,897,777
-332,1123,791
-22,901,878
-659,2359,1699
152,2547,2699
-1156,2156,999
-528,1200,672
-559,2159,1599
-227,954,726
-1037,1794,756
-31,1431,1399
-1162,2762,1599
-839,1813,974
-753,1539,786
-1387,2787,1399
-414,1402,988
18236,1963,20199
-1031,1804,773
12659,2440,15099
-687,2087,1399
154,945,1099
-277,954,677
-474,1276,802
3448,1151,4600
-399,1201,802
77,1622,1699
-1197,2095,898
-1226,2426,1200
67,887,955
-78,1478,1399
226,2073,2300
-570,1670,1099
-542,2242,1699
-220,1169,949
-134,1634,1500
-332,2032,1699
-1515,2715,1200
-1015,1834,819
-402,1038,636
-109,2509,2400
84,1415,1500
245,2254,2499
38,961,999
-682,2282,1599
-574,1574,999
-461,2061,1599
-668,1361,693
-910,1395,485
-1218,1872,654
-650,1950,1300
-619,1406,786
3683,1516,5200
2326,1273,3599
-475,1875,1399
-507,1254,747
-132,1332,1200
-1596,3596,1999
-631,1412,781
-389,1332,943
412,787,1200
393,1106,1500
-498,1498,999
3290,2009,5299
-743,1725,981
-925,2225,1300
-221,1521,1300
-899,1528,629
-275,1375,1099
-519,1334,815
-406,1270,863
3936,1963,5899
-102,2502,2400
-346,1193,847
-938,1426,488
-2669,3205,536
-629,1077,447
-819,1742,922
-310,2010,1699
-489,1307,817
1088,1111,2199
590,1309,1900
-998,1535,537
-81,1181,1099
-299,1071,772
-560,2160,1599
-199,996,797
11531,1468,12999
-922,1509,587
-814,1794,979
-1061,1422,360
-763,1416,653
-428,2728,2300
-288,855,566
-881,1664,782
399,1000,1399
-37,1337,1300
-891,1736,845
-158,1358,1200
454,1645,2100
4196,1203,5400
-1448,2748,1300
-733,1474,740
-391,1237,845
-185,1034,849
4867,1332,6199
-2036,2751,714
114,1585,1699
-310,1081,770
-991,1991,999
4778,2421,7199
535,1664,2199
-272,1472,1200
1226,1073,2300
-968,2068,1099
180,1319,1500
-336,1126,790
-571,1499,928
-448,1152,703
-1060,2360,1300
-696,1796,1099
-569,1560,991
4135,2864,6999
-363,1763,1399
699,1100,1800
648,1651,2300
563,1436,1999
-1050,1753,703
-209,963,754
2226,2673,4900
5701,2098,7799
-324,1424,1099
-640,2140,1500
1221,1878,3099
-506,1180,674
-1411,1941,530
-771,1208,436
-835,1623,788
-1726,2501,775
-1175,1773,597
-1430,2096,666
-1515,2348,833
-480,1188,707
-968,1480,511
-636,1052,416
-544,1744,1200
474,1925,2400
-1612,2712,1099
461,1038,1500
617,1382,1999
828,871,1699
466,1233,1699
-343,1092,748
-780,1535,755
-1268,2568,1300
-541,1381,840
-1578,2059,480
708,2691,3399
-1130,1757,627
2348,2151,4500
-796,2096,1300
-243,1443,1200
-182,911,729
-824,1657,833
-693,1435,742
-380,3780,3399
-1282,1848,566
-931,2231,1300
-351,1153,802
-502,1257,755
-1352,2264,911
1095,1504,2600
314,1385,1699
4016,2283,6299
-1177,2777,1599
-490,1391,900
-1332,2296,964
17534,1865,19400
-1493,2493,999
549,850,1399
-577,1469,892
174,2125,2300
380,1019,1399
-394,994,600
-211,910,698
-66,1566,1500
-540,1519,978
174,1125,1300
13076,1423,14500
-897,1997,1099
-354,1113,759
-664,1475,811
224,2975,3200
9787,3012,12799
-76,897,820
-185,1185,999
-192,1592,1399
-381,1082,701
2849,1250,4099
-429,1829,1399
-1047,1525,478
-652,2952,2300
52,1747,1800
-776,1776,999
-875,1582,707
-319,942,623
-409,1221,812
-241,1441,1200
1232,1767,2999
-1035,2008,972
-267,1967,1699
-603,1703,1099
129,1170,1300
380,1419,1800
-677,2177,1500
1901,1698,3599
-206,2006,1800
-602,2002,1399
3598,2201,5799
-559,1559,999
-432,1358,926
292,1507,1800
-741,1331,589
5064,1035,6099
-894,1714,819
-113,982,869
-123,1000,877
-442,1281,838
2019,2380,4400
122,2577,2699
1984,1515,3499
-414,1414,999
-1061,2361,1300
-363,1037,674
2946,953,3899
-372,2272,1900
2803,1796,4600
-1744,2844,1099
-378,1578,1200
-981,1478,497
-396,1278,882
-360,1319,959
5534,2065,7600
2497,1902,4400
-693,2093,1399
-883,1602,719
-783,1373,589
-734,1834,1099
-120,1120,999
-424,1277,853
-621,2621,1999
-736,1361,624
-284,1147,862
5561,1338,6899
-18,1218,1200
-837,2037,1200
-339,1739,1399
-366,1042,676
41,1258,1300
-808,1908,1099
-46,1946,1900
-52,1252,1200
128,2371,2499
-552,1534,981
-599,1529,929
1243,1356,2600
-107,1607,1500
804,1595,2400
-773,1726,952
-512,1397,884
-484,979,495
158,1041,1200
-1082,1954,872
-391,1371,979
83,1216,1300
2593,2306,4900
-120,1220,1099
-826,1576,749
-1200,2500,1300
-975,2375,1399
62,1637,1699
4268,1931,6199
-730,1268,538
-54,1854,1800
648,1351,1999
-1327,3627,2300
-165,1365,1200
-1016,1428,412
-737,1737,999
-729,2529,1800
-489,1331,841
-626,1263,636
-696,1431,734
-113,843,730
-1123,2090,966
5886,1513,7400
-1039,3039,1999
-693,2693,1999
961,1738,2699
-488,1588,1099
-226,1194,967
-1928,2608,679
-808,2108,1300
-1212,1926,713
-716,2016,1300
-243,1443,1200
-138,2338,2199
-694,2194,1500
-1025,1930,904
580,2419,2999
131,1268,1399
-881,3981,3099
-146,1246,1099
-350,1194,844
-343,904,560
-1241,2048,807
-1684,2884,1200
-639,1288,649
-101,1601,1500
-419,1150,730
-1122,1850,728
-571,1491,920
-159,1559,1399
-741,1532,791
-1531,2250,719
8137,1562,9700
49,1250,1300
-946,2146,1200
-1510,2297,786
640,2259,2900
900,1399,2300
30,1969,1999
-398,1122,723
-656,1756,1099
-1036,1770,733
5469,2030,7500
4117,1682,5799
-301,1501,1200
1813,1286,3099
2871,1228,4099
-1762,2962,1200
1774,1625,3399
-171,1471,1300
1338,1261,2600
646,1253,1900
345,1254,1599
6085,1414,7500
-261,1178,916
-340,2940,2600
-1109,2609,1500
302,2297,2600
-487,1687,1200
-384,1584,1200
605,1694,2300
-683,1683,999
-1028,2028,999
565,2134,2699
828,1771,2600
-474,1874,1399
1269,1930,3200
884,4115,5000
2520,3179,5699
2082,1717,3800
1944,3255,5200
14498,2001,16499
1136,1163,2300
-686,2086,1399
-233,1733,1500
321,1578,1900
-97,1597,1500
2433,4066,6499
-715,1815,1099
-626,2026,1399
-640,1740,1099
-920,1862,942
-370,2870,2499
3229,1470,4699
1711,2188,3899
1232,4567,5799
1854,2245,4099
757,2842,3599
-2014,2721,707
-1211,2311,1099
-184,1484,1300
-1162,1499,336
-863,1671,807
3933,2766,6699
-82,1282,1200
-203,2203,1999
-31,1231,1200
-142,1742,1599
-502,1198,696
-1374,2474,1099
-644,1644,999
2252,1247,3499
1725,2774,4500
705,1794,2499
348,1251,1599
454,2345,2799
-894,1648,754
-1512,2712,1200
-36,1336,1300
795,3004,3800
5355,3744,9100
-643,1436,792
-334,1126,792
-672,1872,1200
1971,1428,3399
-173,981,807
13199,1900,15099
201,898,1099
-244,1644,1399
-2319,3241,922
-234,1197,963
1264,2635,3899
-969,1910,940
77,2722,2799
398,1301,1699
-849,1647,798
1000,1999,2999
7,934,942
195,2204,2400
-32,1232,1200
4291,2008,6299
-405,2005,1599
1047,1252,2300
-1817,2438,621
-161,1063,902
220,1279,1500
-262,1253,991
-900,2000,1099
-2877,3271,394
1369,3130,4500
9493,1306,10800
-291,1291,999
-146,1146,999
923,1276,2199
797,1902,2699
-689,1789,1099
2117,1982,4099
877,2822,3699
-226,1826,1599
-1214,1874,659
-155,1049,893
40,798,838
1391,1108,2499
1010,1389,2400
-298,1267,969
-399,877,478
-1046,1808,762
-221,1156,935
-508,1908,1399
-415,947,532
-221,1189,967
-1436,2136,699
-1544,2644,1099
1319,2280,3599
-385,1485,1099
-1069,2469,1399
-49,979,929
-365,1014,649
-413,1248,834
2004,2095,4099
286,1913,2199
-1310,1996,685
-907,2807,1900
2453,2246,4699
17,1182,1200
69,1730,1800
2128,2771,4900
3055,2244,5299
-597,1129,532
-163,1463,1300
61,938,999
124,1275,1399
-353,1103,749
-273,1244,971
219,1080,1300
2912,1087,3999
-812,2012,1200
-629,2329,1699
-1697,3197,1500
-632,1210,578
-223,1206,982
-602,1319,716
3116,1583,4699
10701,1198,11899
-843,2043,1200
-653,1148,495
-262,1262,999
830,1069,1900
680,1019,1699
-22,1622,1599
-965,2165,1200
716,1683,2400
-1104,2048,943
-160,991,831
-112,1512,1399
985,914,1900
-498,1272,774
4389,910,5299
-648,1334,685
540,1159,1699
1806,1593,3399
-31,1731,1699
-1047,1570,523
6946,1853,8800
606,893,1500
19640,1859,21499
-180,1480,1300
11103,1896,12999
137,1162,1300
-1084,1973,889
-420,1227,807
-91,1191,1099
152,1347,1500
-898,3398,2499
-547,1050,503
-570,1544,974
-279,1120,841
210,989,1200
-421,1621,1200
87,1112,1200
4139,1660,5799
329,870,1200
-73,1053,979
-475,1475,999
239,1260,1500
-742,1634,892
-206,2306,2100
323,1076,1399
-358,1355,996
-207,1507,1300
-563,1317,754
4174,2525,6699
159,2040,2199
-377,1127,749
-167,1767,1599
-384,1235,851
3072,1327,4400
3795,2704,6499
636,2163,2799
-96,2396,2300
-1223,2223,999
-376,1199,823
3439,1160,4600
-242,1342,1099
-749,2949,2199
48,1551,1599
-1026,2826,1800
-628,1828,1200
1216,1283,2499
116,1883,1999
905,1994,2900
-209,997,788
-244,3244,2999
-6,2406,2400
74,925,999
-2291,3391,1099
245,854,1099
-545,1198,653
-1969,2893,923
153,1046,1200
437,1162,1599
-647,1511,863
1070,2029,3099
-959,2159,1200
-181,1281,1099
131,3068,3200
-149,1149,999
557,1642,2199
-929,2029,1099
-501,1117,615
317,1682,1999
-317,1240,922
-84,1072,988
-147,983,836
342,1157,1500
-24,1724,1699
-162,1140,978
-66,1966,1900
-748,1471,723
153,1246,1399
336,963,1300
292,907,1200
44,1055,1099
15950,1849,17800
1651,948,2600
-588,1456,868
-376,1219,843
-598,1323,725
102,997,1099
-278,1378,1099
-1216,1814,597
-486,1786,1300
-551,2251,1699
5524,1475,6999
-437,1124,686
-839,1439,600
-344,1207,862
-801,2001,1200
5204,2695,7899
114,1485,1599
-243,2143,1900
-553,1753,1200
-786,907,121
-841,1590,748
139,1960,2100
-190,1690,1500
3263,2136,5400
2685,1214,3899
-273,1673,1399
-2,1702,1699
340,1659,1999
106,1893,1999
54,1345,1399
-1305,2006,701
-1363,1837,474
138,2361,2499
-165,861,696
-364,1172,807
799,2100,2900
-375,1243,868
-330,968,637
-55,833,777
-274,896,621
-574,1056,481
922,977,1900
945,2254,3200
-601,2301,1699
1169,1030,2199
-1045,2245,1200
-605,1705,1099
-676,1676,999
-130,997,866
-1163,1543,380
-188,1041,853
-1076,1922,845
1161,2638,3800
53,1046,1099
-15,3515,3499
-829,2229,1399
-310,1410,1099
-535,1250,714
2175,1624,3800
-76,1576,1500
691,2208,2900
-769,2669,1900
246,2853,3099
1124,1475,2600
-968,1968,999
-445,1645,1200
299,1100,1399
-305,1197,892
-307,1038,730
-529,2129,1599
1326,1973,3300
576,923,1500
791,1208,1999
-948,2048,1099
-887,2087,1200
-62,1062,999
-480,1269,788
-75,1175,1099
1097,1902,2999
-1103,2503,1399
-415,2215,1800
26,1573,1599
1100,2199,3300
159,1440,1599
1381,1318,2699
-375,1182,807
-1387,2029,642
-901,2401,1500
-218,1200,981
-2902,4002,1099
-682,1677,995
-121,1114,993
-61,915,854
282,817,1099
-168,1039,871
-556,1284,728
-2076,3276,1200
1988,2011,3999
10186,1813,11999
-621,1594,972
-113,1513,1399
-361,1296,935
-672,1460,788
-241,1841,1599
671,1828,2499
91,2308,2400
-237,2637,2400
-103,1103,999
5477,1822,7300
-41,1141,1099
261,1738,1999
316,883,1200
-1166,2121,955
150,1149,1300
613,1786,2400
-253,1353,1099
-1003,1930,926
-148,1037,889
-723,1651,928
-522,2122,1599
-94,1069,975
211,1288,1500
1638,1761,3399
-500,1500,999
-53,1953,1900
-580,1980,1399
-319,1419,1099
-341,2141,1800
-457,1311,854
1607,2892,4500
-149,1249,1099
-1222,2057,834
644,1555,2199
-1707,1989,282
-1115,2021,906
4255,1644,5899
829,970,1800
739,1660,2400
-837,1500,663
100,1499,1599
10406,1193,11599
456,3043,3499
-98,2098,1999
-264,1135,871
-104,1026,922
115,2684,2799
-992,1726,733
-343,855,511
-492,2292,1800
18401,1498,19900
-87,1287,1200
-636,1324,687
141,1458,1599
141,858,999
-1145,1982,837
-472,1772,1300
6270,4129,10400
-1459,2280,820
-13,2413,2400
-256,1656,1399
368,2331,2699
-105,1505,1399
-922,1639,716
118,1881,1999
572,1827,2400
-816,1534,717
-650,2650,1999
475,1724,2199
-1320,2085,765
-88,1015,926
-182,1182,999
14,2185,2199
485,1314,1800
-596,1552,955
3871,1128,5000
2806,3093,5899
-97,1097,999
-832,2132,1300
60,2139,2199
-447,1197,749
-367,1165,798
-866,2266,1399
-474,1774,1300
-882,1982,1099
119,880,999
-835,1685,850
256,943,1200
-429,1340,910
-244,1244,999
-392,1358,965
-973,1849,876
100,999,1099
-396,1182,786
1572,1327,2900
805,1294,2100
204,1595,1800
-832,2832,1999
1743,1756,3499
-262,1462,1200
-1525,2333,807
-48,1048,999
-142,1142,999
-603,1160,557
-423,1423,999
-1099,2299,1200
3322,2577,5899
-37,865,827
-249,1115,865
-428,1370,942
-1043,1995,951
693,1706,2400
-235,1088,853
1759,1440,3200
-826,2426,1599
9139,2260,11399
209,1290,1500
1294,2105,3399
-130,1430,1300
-1142,2442,1300
-1070,1760,689
1591,2408,3999
-936,1830,893
1433,1866,3300
5004,1195,6199
2263,1436,3699
91,1108,1200
-1859,2679,819
16085,2514,18600
-779,2879,2100
-447,1305,858
-256,1456,1200
963,1136,2100
-91,1191,1099
-1310,2272,962
905,1894,2799
-1537,2937,1399
-254,1654,1399
-39,1539,1500
2731,1668,4400
-829,2029,1200
1034,2465,3499
2178,1921,4099
1849,2750,4600
-338,2138,1800
1574,2025,3599
-283,1383,1099
-905,1905,999
-892,1831,939
11018,2281,13300
-2342,3642,1300
-1651,3251,1599
1364,2035,3399
-403,1703,1300
1814,2385,4200
-372,1202,829
373,1326,1699
-855,2055,1200
-348,1448,1099
-1215,2815,1599
2763,1236,3999
-1593,1755,161
8722,1577,10300
-213,2013,1800
-89,1189,1099
39,1760,1800
-594,2194,1599
-256,1256,999
-79,1579,1500
-670,2270,1599
4783,4416,9200
-589,2489,1900
-821,2421,1599
-1228,2174,945
348,1851,2199
3237,2662,5899
2259,2440,4699
2247,3252,5499
-173,1773,1599
-196,1396,1200
-256,1456,1200
-698,3998,3300
993,2206,3200
-578,1319,740
-243,1147,903
-40,1940,1900
-566,2266,1699
-1565,2965,1399
8496,1503,10000
-107,1507,1399
-940,2340,1399
-185,3085,2900
382,1617,1999
-1541,2500,959
-1316,2616,1300
-650,1850,1200
106,2293,2400
307,2192,2499
830,2669,3499
-1376,2576,1200
-131,993,861
-52,1352,1300
932,1767,2699
5419,2380,7799
-824,1230,405
-652,1322,669
10845,1654,12500
-88,1084,995
-617,1361,743
-409,1409,999
-212,1312,1099
-1050,2250,1200
-767,1566,799
2988,2211,5200
-1041,2241,1200
-253,1121,868
-690,1790,1099
789,2010,2799
-416,1916,1500
-439,1194,755
-965,1487,522
-842,2542,1699
2774,1925,4699
186,1113,1300
1612,987,2600
-1292,2992,1699
-1772,1943,171
-392,1193,801
909,1290,2199
28,1271,1300
-790,1990,1200
-966,1557,591
-932,2132,1200
14,985,999
590,1909,2499
-1167,2167,999
-300,1095,795
-459,1559,1099
-601,1028,427
560,1439,1999
612,1787,2400
-382,1482,1099
-247,1183,935
-1538,2438,900
-264,1178,913
-540,1099,559
10064,2635,12700
-260,1960,1699
-20,889,869
-594,1252,658
-101,1101,999
5426,1173,6600
-139,1120,981
-1366,2566,1200
2397,1502,3899
-11,1111,1099
1624,3275,4900
-435,1126,691
651,1148,1800
-206,1066,859
-1028,1521,492
5571,1628,7199
-526,1519,993
247,2152,2400
1336,2063,3399
28,1271,1300
225,2074,2300
-825,2325,1500
-71,1371,1300
448,1051,1500
-82,907,824
3378,1221,4600
-358,1105,747
1503,4896,6399
-219,1219,999
-1163,1906,743
-1121,2421,1300
285,1414,1699
-368,1333,965
-798,1291,492
-459,1445,985
-608,1908,1300
-1107,2107,999
1615,1784,3399
-211,982,770
1112,1187,2300
7861,1238,9100
522,1277,1800
-498,1297,799
36,1063,1099
197,2302,2499
-760,1611,851
1697,1802,3499
757,1242,1999
-728,1187,459
-431,1424,993
-81,1181,1099
2368,1631,3999
-82,1682,1599
-248,1114,865
-198,1049,851
54,1645,1699
732,1167,1900
-337,2137,1800
3100,2399,5499
-1141,2103,962
-569,3069,2499
8221,1978,10199
-155,2955,2799
-301,1198,896
-545,1343,798
-645,1460,815
-455,1314,858
-244,1134,890
111,1288,1399
-1682,2882,1200
310,2689,2999
5978,1221,7199
-546,1213,666
-169,1869,1699
-262,1140,878
-367,993,625
248,951,1200
-611,2111,1500
939,1860,2799
-692,1616,923
-1083,2183,1099
359,1740,2100
-2094,3194,1099
-287,1887,1599
2687,1512,4200
3420,2079,5499
-43,1143,1099
21,1278,1300
-738,2238,1500
-324,1824,1500
788,1411,2199
-692,1658,965
-733,1493,760
104,1395,1500
-169,2269,2100
-309,2109,1800
-728,1828,1099
-158,1758,1599
1200,2599,3800
-672,1406,733
-1035,1989,954
2458,2241,4699
-261,1661,1399
1442,2057,3499
-218,1218,999
829,1570,2400
-53,1353,1300
-267,1128,860
-192,1192,999
-482,1108,625
2440,2159,4600
3232,1267,4500
-458,1260,802
-1349,2000,650
604,995,1599
6828,971,7799
-1604,2520,915
658,1841,2499
66,1533,1599
1523,1476,2999
5,974,979
1031,1368,2400
47,1252,1300
-812,1576,764
-786,1986,1200
-276,1976,1699
-1045,2345,1300
-603,2003,1399
2,1797,1800
303,2496,2799
-1972,2733,761
-213,2213,1999
-430,1530,1099
-818,1534,716
-158,972,813
-25,1525,1500
-1839,2474,635
-748,1419,671
690,1309,1999
-663,2563,1900
-122,1522,1399
-566,1866,1300
-461,1192,730
-422,1169,747
2570,1129,3699
-628,1117,489
-214,1614,1399
-763,1528,765
808,1391,2199
-894,2094,1200
-1282,2019,736
-1710,3210,1500
1703,996,2699
6895,2104,9000
-79,1679,1599
34,840,874
-962,1962,999
-401,1248,847
101,1098,1200
-647,1147,499
531,868,1399
41,1058,1099
-752,1587,834
444,1655,2100
2934,2265,5200
2247,1652,3899
-393,1693,1300
-980,1980,999
-547,1647,1099
-55,1155,1099
-1016,2316,1300
-583,1783,1200
-359,1222,862
-947,2047,1099
147,837,985
-168,1105,936
-199,1084,884
13477,2722,16200
1333,2166,3499
7506,1993,9499
20,979,999
-116,1916,1800
471,1628,2100
-27,1004,976
77,2122,2199
-448,1848,1399
-674,1446,772
1164,1935,3099
-154,1092,937
-142,833,691
198,1001,1200
-613,1057,444
-1252,2452,1200
587,1212,1800
65,1034,1099
175,1224,1399
-969,1848,878
-790,1539,748
-1197,2497,1300
-531,1731,1200
3226,1073,4300
-527,1727,1200
-3,1503,1500
-148,1348,1200
1494,2105,3599
-456,1148,691
-687,1082,395
-67,1467,1399
2239,1560,3800
-309,1136,826
-211,1711,1500
374,1225,1599
-516,1184,667
-478,1439,961
-355,1342,987
-978,1943,965
499,1400,1900
-232,1432,1200
5344,1855,7199
