Difference,Predicted,Test Data
4599,3200,7799
-1764,2579,815
-488,1988,1500
3036,1263,4300
-757,1857,1099
-456,976,520
108,1291,1399
-1863,2411,548
-56,933,877
-899,1792,892
410,1189,1599
-179,1279,1099
-622,1084,461
96,1003,1099
-1357,1915,557
3085,1414,4500
-570,1101,531
-51,1751,1699
-1901,2566,665
9491,1408,10900
-466,1322,855
3481,918,4400
-798,1754,955
123,1076,1200
1623,1176,2799
2027,2572,4600
-219,876,656
-1593,2693,1099
382,1817,2199
-510,1358,848
-679,1277,597
-8,988,979
-870,1348,478
-1034,1500,465
2472,1127,3599
-376,1153,776
-1046,1158,111
7610,1589,9200
-1293,4793,3499
-510,1510,999
-1128,1667,539
-970,2270,1300
-402,1219,817
-474,1285,811
-2025,3125,1099
-460,1460,999
-437,1064,627
-121,2421,2300
-338,1938,1599
-611,1611,999
-553,2353,1800
1918,1881,3800
-581,1246,665
-526,1826,1300
-714,1574,859
-1079,2379,1300
-1873,2673,799
-862,1427,565
-361,1045,683
-636,1132,496
-21,2221,2199
144,955,1099
-533,1093,559
-123,2623,2499
1068,1331,2400
2737,2762,5499
-893,1770,877
3889,4110,8000
-225,1625,1399
740,1759,2499
1963,1936,3899
-1124,1572,447
797,1702,2499
-820,1920,1099
-496,1596,1099
-868,1691,823
-741,1572,831
-186,1169,982
-672,1631,959
-672,2072,1399
4304,1495,5799
-89,2089,1999
-615,2015,1399
-369,1569,1200
-286,1023,736
-702,1543,841
182,917,1099
501,2298,2799
-447,1145,698
-374,1190,815
-205,984,779
8291,2608,10900
-827,2727,1900
1188,1411,2600
-1335,2335,999
-275,1035,760
-481,1244,762
-775,1355,580
1221,1078,2300
1908,1491,3399
1978,1321,3300
-696,1360,663
-425,1525,1099
-400,2000,1599
63,1236,1300
-425,1269,844
-178,1178,999
1629,2070,3699
-656,1188,532
534,1365,1900
941,1358,2300
326,1073,1399
968,1431,2400
87,1512,1599
2008,1791,3800
-565,1178,613
-740,1313,573
2548,1551,4099
-1173,2373,1200
-824,2824,1999
-811,1911,1099
-102,906,804
477,1022,1500
-674,1263,588
7283,2516,9800
4827,3272,8099
-827,1692,864
-306,1406,1099
2825,1874,4699
-188,1388,1200
-486,1458,972
84,1215,1300
465,1534,1999
3873,1926,5799
2361,1238,3599
-475,1018,542
-284,1484,1200
429,1470,1900
-897,2497,1599
-294,1894,1599
-113,1213,1099
-470,2570,2100
-1445,2296,851
-499,1425,926
-842,1436,594
188,1311,1500
-1367,2321,954
-402,1502,1099
12185,3214,15400
-748,1203,454
-926,2526,1599
-77,1077,999
-589,1102,512
-274,1042,768
-40,904,863
-977,1535,557
0,986,985
9526,2773,12299
11371,2028,13399
3982,1117,5100
1639,2460,4099
-214,2414,2199
6283,1616,7899
268,1331,1599
-460,1117,656
-14,934,920
-111,2011,1900
1490,1709,3200
134,1165,1300
5186,3113,8300
-561,1545,983
-1050,1622,571
128,1871,1999
-1805,2226,420
1380,2219,3599
3073,1826,4900
-868,1968,1099
-1256,2356,1099
-905,1678,773
-971,1935,964
-650,1950,1300
-876,1582,705
855,1444,2300
-1225,2198,972
-314,1137,823
-1090,2090,999
3,1296,1300
-373,1373,999
-20,1020,999
-760,2160,1399
-301,1401,1099
-220,1139,918
-914,1817,903
4898,2301,7199
-163,1060,896
2050,1949,3999
-1295,2495,1200
2886,2013,4900
-929,1500,571
-613,1568,955
394,1505,1900
-356,1246,890
78,1321,1399
-470,1409,939
-67,1167,1099
-1240,2640,1399
-498,1153,654
-878,2078,1200
-2337,3537,1200
-284,1096,812
-146,1146,999
-890,1890,999
-437,973,536
-560,1339,779
-1042,1153,110
-455,1555,1099
-224,1224,999
-858,2558,1699
-1105,1815,710
2017,2982,5000
-135,1235,1099
-327,1017,689
-1056,2043,987
-919,2519,1599
2069,2530,4600
-443,1443,999
5792,1207,6999
-1859,2458,599
2042,2957,5000
-3937,4459,522
20053,2846,22899
-234,1078,844
-245,999,754
-517,1517,999
1227,2272,3499
72,1227,1300
1363,1236,2600
-485,1366,881
-1827,3027,1200
-809,2209,1399
-1145,2745,1599
-149,1042,892
-1439,2539,1099
-435,1251,815
-921,1780,858
-535,1935,1399
1527,1672,3200
1400,3299,4699
-233,1733,1500
191,908,1099
-658,1200,542
-226,1726,1500
-381,1581,1200
-219,1219,999
-381,1781,1399
147,1052,1200
-378,1153,775
-408,1508,1099
2168,2031,4200
-1606,2352,745
-577,1977,1399
58,1341,1399
1342,1057,2400
2174,1925,4099
391,1008,1399
2323,1276,3599
-2697,3997,1300
-1490,2130,639
-455,1855,1399
-2570,3055,485
-632,1464,832
196,1103,1300
398,1101,1500
2582,1617,4200
776,1723,2499
-174,953,779
-511,982,471
-820,1306,485
-118,1081,963
320,1279,1599
4,872,877
2292,1807,4099
-298,1898,1599
1455,2544,3999
-421,1043,621
-349,1138,788
-1418,1972,554
-411,1068,656
456,1043,1500
1,970,972
-713,1813,1099
251,1948,2199
221,1878,2100
378,1021,1399
966,1433,2400
1882,1817,3699
316,983,1300
-186,813,627
-18,1718,1699
-276,1199,922
419,1480,1900
3783,1816,5600
1070,2129,3200
-1014,2014,999
-780,1980,1200
235,1164,1399
-688,1679,991
-697,1539,841
11934,1765,13699
2434,2065,4500
79,1320,1399
145,1454,1599
-469,1335,865
3152,1247,4400
-135,1435,1300
9246,1253,10499
-788,2288,1500
-409,1405,995
-1252,1961,709
-981,1564,582
-534,1340,805
-1144,1652,508
38,1361,1399
-701,2301,1599
-1634,2374,739
805,1394,2199
-387,1312,924
-1954,3754,1800
1410,1589,2999
10468,3431,13900
-71,1271,1200
18264,4235,22499
5553,2246,7799
-711,1711,999
78,1121,1200
-714,2414,1699
135,1164,1300
-432,1632,1200
-633,2133,1500
1054,1245,2300
-380,1980,1599
-1141,1868,726
-735,1681,945
-630,1453,823
812,1287,2100
7850,1449,9300
-430,1530,1099
-142,1642,1500
250,1349,1599
-433,1040,607
422,1877,2300
-1764,2687,922
2814,2185,5000
1895,1704,3599
-2987,3723,736
-181,951,769
-231,1123,892
-857,1576,719
254,1445,1699
711,1688,2400
5961,1138,7099
-1660,2146,485
-1845,2412,566
-804,1583,779
14210,2589,16800
-1338,2638,1300
-535,1238,703
-764,1964,1200
-1600,2282,682
-1020,2620,1599
-228,1114,886
-1042,2642,1599
-723,2523,1800
-277,3277,2999
8902,2597,11499
39,1760,1800
-297,1497,1200
1556,2243,3800
-992,1925,933
761,2238,2999
-562,2162,1599
-94,1794,1699
-1445,3145,1699
642,2357,2999
1668,2631,4300
-450,1550,1099
-207,1907,1699
4886,1613,6499
-653,1653,999
-141,1341,1200
-246,1746,1500
4063,1736,5799
-116,3616,3499
1647,2552,4200
-616,2716,2100
-113,2913,2799
-582,1510,928
538,1661,2199
-1419,2314,895
17447,3552,20999
1050,2249,3300
-1483,2983,1500
2049,2450,4500
-466,1238,772
2680,1419,4099
-93,1293,1200
-360,1248,888
8476,1323,9800
48,2251,2300
-128,2928,2799
-5,1505,1500
-1146,3046,1900
6067,1532,7600
-260,1860,1599
4164,3135,7300
-414,1351,936
1197,2702,3899
40,1159,1200
-435,1415,979
-1651,2951,1300
1121,3578,4699
-497,2097,1599
-2149,3010,860
124,3175,3300
-582,1582,999
-445,1645,1200
-286,1227,940
-1907,3107,1200
-431,2631,2199
197,1202,1399
-315,1232,916
283,1716,1999
-375,1138,762
10,1589,1599
-273,1089,815
1380,2719,4099
-298,1152,854
-358,1082,723
-729,1383,654
-689,1538,849
-909,1669,760
-595,1345,749
16375,2724,19100
-434,1207,773
-74,952,878
1214,2185,3399
-1577,2395,817
421,1478,1900
438,2861,3300
2276,1623,3899
-1068,2468,1399
668,1531,2199
-390,1890,1500
-1051,2551,1500
551,1048,1599
7232,1267,8500
36,1063,1099
4314,1085,5400
-783,3583,2799
-1172,2372,1200
-517,1193,676
-428,976,548
-281,1139,858
-221,1216,995
-133,1433,1300
1775,2524,4300
-1542,2542,999
0,1299,1300
-125,1525,1399
-1080,2013,933
1519,1780,3300
-426,1125,698
228,2571,2799
-246,1111,864
695,1804,2499
-2169,2777,608
-336,1128,792
-2263,3187,923
-806,1624,817
-38,1338,1300
-477,1166,689
-67,1367,1300
-428,1728,1300
-487,1274,786
53,2346,2400
0,1100,1099
1263,1736,2999
5426,1573,6999
-41,999,957
377,1222,1599
-148,1075,926
3174,2825,5999
-268,1668,1399
87,912,999
-590,1990,1399
-117,1517,1399
1133,2066,3200
-464,1327,862
57,1642,1699
-818,1748,929
-345,1545,1200
-26,946,920
-526,1526,999
145,1154,1300
-427,1257,829
-205,1140,935
-1174,3074,1900
462,1137,1599
41,3358,3399
3010,1989,5000
13436,2963,16399
3218,2781,5999
-247,1050,803
-1415,2415,999
-231,1047,815
-63,1163,1099
-702,1471,769
2461,1138,3599
-312,1512,1200
966,1333,2300
-294,1072,777
-512,1303,791
-21,900,878
-868,2568,1699
-443,3143,2699
-758,1758,999
-639,1311,672
-761,2361,1599
-238,965,726
-712,1469,756
47,1352,1399
-1248,2848,1599
-495,1469,974
-802,1588,786
-898,2298,1399
-675,1663,988
17682,2517,20199
-1330,2103,773
12688,2411,15099
-905,2305,1399
118,981,1099
-397,1074,677
-551,1353,802
3517,1082,4600
-160,962,802
96,1603,1699
-1089,1987,898
-1451,2651,1200
28,926,955
-56,1456,1399
165,2134,2300
-575,1675,1099
-738,2438,1699
-258,1207,949
-165,1665,1500
-421,2121,1699
-1160,2360,1200
-727,1546,819
-343,979,636
-1586,3986,2400
44,1455,1500
208,2291,2499
-30,1030,999
-1065,2665,1599
-433,1433,999
-713,2313,1599
-597,1290,693
-1013,1498,485
-2031,2685,654
-612,1912,1300
-385,1172,786
3625,1574,5200
2260,1339,3599
333,1066,1399
-656,1403,747
-204,1404,1200
-1332,3332,1999
-501,1282,781
-207,1150,943
296,903,1200
436,1063,1500
-585,1585,999
2945,2354,5299
-514,1496,981
-889,2189,1300
-515,1815,1300
-1215,1844,629
-239,1339,1099
-669,1484,815
-473,1337,863
3688,2211,5899
-17,2417,2400
-314,1161,847
-1294,1782,488
-2316,2852,536
-739,1187,447
-1711,2634,922
-327,2027,1699
-838,1656,817
1120,1079,2199
63,1836,1900
-937,1474,537
-157,1257,1099
-502,1274,772
-264,1864,1599
-336,1133,797
10825,2174,12999
-819,1406,587
-594,1574,979
-1185,1546,360
-431,1084,653
3,2296,2300
-667,1234,566
-613,1396,782
305,1094,1399
49,1250,1300
-1032,1877,845
-280,1480,1200
780,1319,2100
4311,1088,5400
-1461,2761,1300
-814,1555,740
-333,1179,845
-211,1060,849
4773,1426,6199
-2314,3029,714
269,1430,1699
-228,999,770
-839,1839,999
4617,2582,7199
248,1951,2199
-407,1607,1200
1073,1226,2300
-1099,2199,1099
294,1205,1500
-394,1184,790
-745,1673,928
-373,1077,703
-1001,2301,1300
-1077,2177,1099
-511,1502,991
4668,2331,6999
-487,1887,1399
553,1246,1800
734,1565,2300
581,1418,1999
-1039,1742,703
-228,982,754
1634,3265,4900
5579,2220,7799
-270,1370,1099
-924,2424,1500
1299,1800,3099
-714,1388,674
-2123,2653,530
-846,1283,436
-1171,1959,788
-1666,2441,775
-1263,1861,597
-717,1383,666
-1348,2181,833
-451,1159,707
-680,1192,511
-500,916,416
-311,1511,1200
314,2085,2400
-2279,3379,1099
269,1230,1500
206,1793,1999
670,1029,1699
288,1411,1699
-540,1289,748
-1251,2006,755
-1189,2489,1300
-684,1524,840
-1728,2209,480
244,3155,3399
-805,1432,627
2473,2026,4500
-726,2026,1300
-264,1464,1200
-240,969,729
-779,1612,833
-526,1268,742
656,2743,3399
-1489,2055,566
-1568,2868,1300
-458,1260,802
-870,1625,755
-993,1905,911
1044,1555,2600
146,1553,1699
4034,2265,6299
-1149,2749,1599
-833,1734,900
-1674,2638,964
17204,2195,19400
-2324,3324,999
581,818,1399
-497,1389,892
303,1996,2300
344,1055,1399
-652,1252,600
-348,1047,698
82,1417,1500
-824,1803,978
-13,1313,1300
12842,1657,14500
-786,1886,1099
-451,1210,759
-799,1610,811
-216,3416,3200
9964,2835,12799
-122,943,820
10,989,999
-741,2141,1399
-417,1118,701
3009,1090,4099
-79,1479,1399
-1497,1975,478
-462,2762,2300
38,1761,1800
-409,1409,999
-711,1418,707
-366,989,623
-414,1226,812
-194,1394,1200
792,2207,2999
-780,1753,972
259,1440,1699
-561,1661,1099
175,1124,1300
466,1333,1800
-498,1998,1500
1846,1753,3599
-28,1828,1800
-1252,2652,1399
3129,2670,5799
-874,1874,999
-375,1301,926
85,1714,1800
-813,1403,589
4886,1213,6099
-1837,2657,819
-358,1227,869
-175,1052,877
-799,1638,838
1638,2761,4400
-666,3366,2699
1927,1572,3499
-11,1011,999
-799,2099,1300
-375,1049,674
2791,1108,3899
-114,2014,1900
2308,2291,4600
-1721,2821,1099
-526,1726,1200
-583,1080,497
-266,1148,882
-482,1441,959
5571,2028,7600
2620,1779,4400
-834,2234,1399
-905,1624,719
-462,1052,589
-694,1794,1099
40,959,999
-335,1188,853
-380,2380,1999
-572,1197,624
-214,1077,862
5568,1331,6899
-251,1451,1200
-753,1953,1200
-254,1654,1399
-537,1213,676
172,1127,1300
-573,1673,1099
21,1878,1900
171,1028,1200
106,2393,2499
-586,1568,981
-641,1571,929
1365,1234,2600
-943,2443,1500
501,1898,2400
-421,1374,952
-356,1241,884
-529,1024,495
162,1037,1200
-861,1733,872
-379,1359,979
-36,1336,1300
2754,2145,4900
35,1064,1099
-1007,1757,749
-1190,2490,1300
-818,2218,1399
26,1673,1699
4569,1630,6199
-1301,1839,538
-316,2116,1800
612,1387,1999
-68,2368,2300
-99,1299,1200
-880,1292,412
-707,1707,999
-385,2185,1800
-442,1284,841
-782,1419,636
-572,1307,734
-257,987,730
-746,1713,966
5227,2172,7400
-587,2587,1999
-483,2483,1999
512,2187,2699
-345,1445,1099
-195,1163,967
-2584,3264,679
-754,2054,1300
-1138,1852,713
-532,1832,1300
-196,1396,1200
-377,2577,2199
-735,2235,1500
-636,1541,904
611,2388,2999
308,1091,1399
15,3084,3099
33,1066,1099
-147,991,844
-512,1073,560
-759,1566,807
-1607,2807,1200
-959,1608,649
-302,1802,1500
-471,1202,730
-942,1670,728
-245,1165,920
-100,1500,1399
-937,1728,791
-1294,2013,719
8226,1473,9700
259,1040,1300
-242,1442,1200
-1843,2630,786
-151,3051,2900
1125,1174,2300
480,1519,1999
-253,977,723
-1262,2362,1099
-807,1541,733
3952,3547,7500
4132,1667,5799
-193,1393,1200
1760,1339,3099
2611,1488,4099
-1618,2818,1200
1631,1768,3399
-85,1385,1300
1515,1084,2600
354,1545,1900
397,1202,1599
6173,1326,7500
-352,1269,916
-1068,3668,2600
-503,2003,1500
773,1826,2600
-596,1796,1200
-852,2052,1200
122,2177,2300
-675,1675,999
-1021,2021,999
599,2100,2699
867,1732,2600
-1148,2548,1399
877,2322,3200
2301,2698,5000
3181,2518,5699
2124,1675,3800
2024,3175,5200
14892,1607,16499
980,1319,2300
-826,2226,1399
-79,1579,1500
-16,1916,1900
-49,1549,1500
3486,3013,6499
-808,1908,1099
-538,1938,1399
-573,1673,1099
-632,1574,942
-333,2833,2499
3008,1691,4699
2120,1779,3899
2626,3173,5799
2621,1478,4099
1518,2081,3599
-2342,3049,707
-936,2036,1099
-450,1750,1300
-1102,1439,336
-1199,2007,807
4544,2155,6699
52,1147,1200
-207,2207,1999
-56,1256,1200
-166,1766,1599
-533,1229,696
-319,1419,1099
-574,1574,999
2167,1332,3499
2152,2347,4500
150,2349,2499
10,1589,1599
1068,1731,2799
-935,1689,754
-625,1825,1200
37,1262,1300
834,2965,3800
6920,2179,9100
-417,1210,792
-727,1519,792
-575,1775,1200
2089,1310,3399
-162,970,807
13266,1833,15099
187,912,1099
52,1347,1399
-2463,3385,922
-131,1094,963
1259,2640,3899
-895,1836,940
229,2570,2799
-22,1722,1699
-1409,2207,798
961,2038,2999
-33,975,942
-104,2504,2400
-206,1406,1200
4136,2163,6299
-554,2154,1599
1131,1168,2300
-1773,2394,621
-545,1447,902
225,1274,1500
-268,1259,991
-2139,3239,1099
-2394,2788,394
1463,3036,4500
9607,1192,10800
-155,1155,999
-265,1265,999
925,1274,2199
851,1848,2699
-830,1930,1099
2413,1686,4099
1628,2071,3699
-929,2529,1599
-1432,2092,659
-231,1125,893
-74,913,838
1456,1043,2499
1172,1227,2400
-135,1104,969
-644,1122,478
-1171,1933,762
-415,1350,935
-538,1938,1399
-645,1177,532
-446,1414,967
-1434,2134,699
-1449,2549,1099
371,3228,3599
-490,1590,1099
-411,1811,1399
-440,1370,929
-499,1148,649
-577,1412,834
2077,2022,4099
226,1973,2199
-1486,2172,685
-1065,2965,1900
2559,2140,4699
-40,1240,1200
-180,1980,1800
1768,3131,4900
1832,3467,5299
-558,1090,532
-36,1336,1300
-154,1154,999
113,1286,1399
-290,1040,749
-294,1265,971
316,983,1300
2855,1144,3999
-1219,2419,1200
-126,1826,1699
-2383,3883,1500
-896,1474,578
-246,1229,982
-884,1601,716
3013,1686,4699
10356,1543,11899
-1431,2631,1200
-640,1135,495
-409,1409,999
720,1179,1900
723,976,1699
-43,1643,1599
-988,2188,1200
887,1512,2400
-817,1761,943
-299,1130,831
41,1358,1399
1022,877,1900
-442,1216,774
4290,1009,5299
-938,1624,685
518,1181,1699
1703,1696,3399
-288,1988,1699
-1018,1541,523
6686,2113,8800
445,1054,1500
19037,2462,21499
-388,1688,1300
10935,2064,12999
-113,1413,1300
-1394,2283,889
-693,1500,807
-383,1483,1099
-56,1556,1500
-103,2603,2499
-632,1135,503
-506,1480,974
-569,1410,841
92,1107,1200
-223,1423,1200
144,1055,1200
3816,1983,5799
186,1013,1200
-103,1083,979
-605,1605,999
174,1325,1500
-788,1680,892
-605,2705,2100
188,1211,1399
-221,1218,996
-182,1482,1300
-631,1385,754
2914,3785,6699
464,1735,2199
-293,1043,749
41,1558,1599
-560,1411,851
2819,1580,4400
3733,2766,6499
808,1991,2799
86,2213,2300
-1681,2681,999
-498,1321,823
3674,925,4600
-437,1537,1099
-722,2922,2199
-238,1838,1599
-1314,3114,1800
-745,1945,1200
1288,1211,2499
80,1919,1999
447,2452,2900
-417,1205,788
359,2640,2999
-223,2623,2400
-31,1031,999
-3811,4911,1099
16,1083,1099
-558,1211,653
-1298,2222,923
48,1151,1200
408,1191,1599
-644,1508,863
248,2851,3099
-1340,2540,1200
-313,1413,1099
338,2861,3200
-253,1253,999
843,1356,2199
-699,1799,1099
-618,1234,615
294,1705,1999
-595,1518,922
-165,1153,988
-415,1251,836
366,1133,1500
-432,2132,1699
-124,1102,978
-502,2402,1900
-885,1608,723
193,1206,1399
173,1126,1300
280,919,1200
-146,1246,1099
15804,1995,17800
1439,1160,2600
-1116,1984,868
-500,1343,843
-696,1421,725
164,935,1099
-531,1631,1099
-1374,1972,597
-763,2063,1300
-642,2342,1699
5597,1402,6999
-497,1184,686
-769,1369,600
-440,1303,862
-1524,2724,1200
5202,2697,7899
-240,1840,1599
-761,2661,1900
-987,2187,1200
-1003,1124,121
-951,1700,748
1,2098,2100
-105,1605,1500
2582,2817,5400
2716,1183,3899
-322,1722,1399
-240,1940,1699
505,1494,1999
535,1464,1999
-222,1622,1399
-1281,1982,701
-2855,3329,474
93,2406,2499
-362,1058,696
-1084,1892,807
707,2192,2900
-319,1187,868
-629,1267,637
-679,1457,777
-836,1458,621
-637,1119,481
750,1149,1900
434,2765,3200
-263,1963,1699
1333,866,2199
-756,1956,1200
-490,1590,1099
-630,1630,999
-389,1256,866
-1250,1630,380
-263,1116,853
-460,1306,845
1668,2131,3800
-315,1415,1099
928,2571,3499
-796,2196,1399
-294,1394,1099
-762,1477,714
2219,1580,3800
-265,1765,1500
948,1951,2900
-1401,3301,1900
602,2497,3099
1453,1146,2600
-912,1912,999
-480,1680,1200
46,1353,1399
-246,1138,892
-272,1003,730
-690,2290,1599
1141,2158,3300
411,1088,1500
670,1329,1999
-1154,2254,1099
-1774,2974,1200
11,988,999
-462,1251,788
-193,1293,1099
559,2440,2999
-927,2327,1399
-1196,2996,1800
-695,2295,1599
1482,1817,3300
-5,1605,1599
1297,1402,2699
-861,1668,807
-1761,2403,642
-631,2131,1500
-281,1263,981
-1610,2710,1099
-865,1860,995
55,937,993
-172,1026,854
-146,1246,1099
-73,944,871
-667,1395,728
-1379,2579,1200
1502,2497,3999
9882,2117,11999
-769,1742,972
-177,1577,1399
-267,1202,935
-635,1423,788
-545,2145,1599
447,2052,2499
430,1969,2400
-671,3071,2400
-64,1064,999
4442,2857,7300
-111,1211,1099
471,1528,1999
112,1087,1200
-1004,1959,955
158,1141,1300
739,1660,2400
-205,1305,1099
-991,1918,926
-284,1173,889
-961,1889,928
-503,2103,1599
-60,1035,975
182,1317,1500
1828,1571,3399
-291,1291,999
-246,2146,1900
-503,1903,1399
-324,1424,1099
-646,2446,1800
-863,1717,854
1130,3369,4500
-83,1183,1099
-588,1423,834
972,1227,2199
-1462,1744,282
-822,1728,906
4354,1545,5899
599,1200,1800
945,1454,2400
-812,1475,663
128,1471,1599
9997,1602,11599
997,2502,3499
-58,2058,1999
-121,992,871
-88,1010,922
30,2769,2799
-1264,1998,733
-848,1360,511
-703,2503,1800
17874,2025,19900
217,982,1200
-904,1592,687
122,1477,1599
97,902,999
-775,1612,837
-436,1736,1300
7129,3270,10400
-1459,2280,820
261,2138,2400
-441,1841,1399
215,2484,2699
-191,1591,1399
-1641,2358,716
369,1630,1999
499,1900,2400
-755,1473,717
-335,2335,1999
895,1304,2199
-1821,2586,765
-33,960,926
-148,1148,999
-610,2810,2199
547,1252,1800
-482,1438,955
3808,1191,5000
2510,3389,5899
-149,1149,999
-640,1940,1300
-40,2240,2199
-908,1658,749
-504,1302,798
-133,1533,1399
-667,1967,1300
-677,1777,1099
170,829,999
-884,1734,850
129,1070,1200
-234,1145,910
-445,1445,999
-509,1475,965
-1290,2166,876
-331,1431,1099
-306,1092,786
1744,1155,2900
493,1606,2100
339,1460,1800
-409,2409,1999
1029,2470,3499
-592,1792,1200
-1209,2017,807
25,974,999
-141,1141,999
-646,1203,557
-477,1477,999
-910,2110,1200
2920,2979,5899
-80,908,827
-661,1527,865
-633,1575,942
-1325,2277,951
485,1914,2400
-126,979,853
1489,1710,3200
-601,2201,1599
9434,1965,11399
201,1298,1500
1476,1923,3399
-338,1638,1300
-1588,2888,1300
-922,1612,689
1420,2579,3999
-1105,1999,893
1698,1601,3300
5090,1109,6199
2235,1464,3699
59,1140,1200
-2331,3151,819
15756,2843,18600
-565,2665,2100
-632,1490,858
-392,1592,1200
967,1132,2100
-31,1131,1099
-1037,1999,962
850,1949,2799
-1438,2838,1399
-123,1523,1399
-27,1527,1500
2813,1586,4400
-813,2013,1200
1556,1943,3499
2230,1869,4099
1950,2649,4600
75,1724,1800
1565,2034,3599
-531,1631,1099
-457,1457,999
-655,1594,939
11441,1858,13300
-1688,2988,1300
-925,2525,1599
1700,1699,3399
-591,1891,1300
2180,2019,4200
-377,1207,829
222,1477,1699
-807,2007,1200
-183,1283,1099
-1770,3370,1599
2691,1308,3999
-1504,1666,161
8874,1425,10300
-1197,2997,1800
-530,1630,1099
81,1718,1800
-787,2387,1599
-379,1379,999
39,1460,1500
-524,2124,1599
4505,4694,9200
-408,2308,1900
-573,2173,1599
-1733,2679,945
555,1644,2199
4015,1884,5899
2188,2511,4699
2730,2769,5499
-66,1666,1599
-199,1399,1200
-89,1289,1200
-426,3726,3300
1302,1897,3200
-576,1317,740
-332,1236,903
217,1682,1900
12,1687,1699
-985,2385,1399
8087,1912,10000
10,1389,1399
-462,1862,1399
-100,3000,2900
545,1454,1999
-1198,2157,959
-1035,2335,1300
-261,1461,1200
731,1668,2400
384,2115,2499
1208,2291,3499
-688,1888,1200
-15,877,861
176,1123,1300
450,2249,2699
5068,2731,7799
-738,1144,405
-875,1545,669
10815,1684,12500
-171,1167,995
-753,1497,743
-963,1963,999
-483,1583,1099
-903,2103,1200
-1061,1860,799
3515,1684,5200
-1166,2366,1200
-309,1177,868
-2196,3296,1099
967,1832,2799
254,1245,1500
-761,1516,755
-954,1476,522
-503,2203,1699
2964,1735,4699
166,1133,1300
1568,1031,2600
-2010,3710,1699
-1797,1968,171
-349,1150,801
868,1331,2199
30,1269,1300
-549,1749,1200
-753,1344,591
-1268,2468,1200
-46,1046,999
914,1585,2499
-1026,2026,999
-240,1035,795
-469,1569,1099
-556,983,427
450,1549,1999
465,1934,2400
-564,1664,1099
-296,1232,935
-2962,3862,900
-547,1461,913
-556,1115,559
10110,2589,12700
-235,1935,1699
-40,909,869
-762,1420,658
-225,1225,999
5222,1377,6600
-925,1906,981
-1153,2353,1200
2255,1644,3899
-128,1228,1099
206,4693,4900
-421,1112,691
454,1345,1800
-303,1163,859
-1268,1761,492
5843,1356,7199
-555,1548,993
240,2159,2400
927,2472,3399
-502,1802,1300
-75,2375,2300
-666,2166,1500
-240,1540,1300
575,924,1500
-255,1080,824
3381,1218,4600
-227,974,747
2584,3815,6399
-261,1261,999
-738,1481,743
-845,2145,1300
164,1535,1699
-459,1424,965
-1513,2006,492
-1151,2137,985
-366,1666,1300
-1498,2498,999
1302,2097,3399
-423,1194,770
1263,1036,2300
7556,1543,9100
378,1421,1800
-502,1301,799
34,1065,1099
385,2114,2499
-770,1621,851
1971,1528,3499
677,1322,1999
-627,1086,459
-396,1389,993
-80,1180,1099
2587,1412,3999
45,1554,1599
-281,1147,865
-133,984,851
110,1589,1699
503,1396,1900
-790,2590,1800
2853,2646,5499
-1008,1970,962
-653,3153,2499
8176,2023,10199
-1396,4196,2799
-211,1108,896
-871,1669,798
-655,1470,815
-351,1210,858
-376,1266,890
104,1295,1399
-2067,3267,1200
476,2523,2999
6060,1139,7199
-901,1568,666
-109,1809,1699
-203,1081,878
-537,1163,625
-70,1270,1200
-949,2449,1500
543,2256,2799
-879,1803,923
-1390,2490,1099
-205,2305,2100
-1456,2556,1099
-36,1636,1599
2704,1495,4200
3427,2072,5499
27,1072,1099
115,1184,1300
-330,1830,1500
-174,1674,1500
358,1841,2199
-1340,2306,965
-452,1212,760
229,1270,1500
-327,2427,2100
-438,2238,1800
-1162,2262,1099
-871,2471,1599
1467,2332,3800
-716,1450,733
-1555,2509,954
2963,1736,4699
-224,1624,1399
1698,1801,3499
-556,1556,999
619,1780,2400
187,1112,1300
-306,1167,860
-240,1240,999
-602,1228,625
2522,2077,4600
3422,1077,4500
-881,1683,802
-1959,2610,650
498,1101,1599
6842,957,7799
-1262,2178,915
852,1647,2499
168,1431,1599
1475,1524,2999
-54,1034,979
1118,1281,2400
-133,1433,1300
-582,1346,764
-622,1822,1200
250,1449,1699
-1394,2694,1300
-248,1648,1399
-667,2467,1800
-294,3094,2799
-724,1485,761
360,1639,1999
-137,1237,1099
-729,1445,716
-266,1080,813
53,1446,1500
-1622,2257,635
-660,1331,671
626,1373,1999
-523,2423,1900
-11,1411,1399
-872,2172,1300
-422,1153,730
-187,934,747
2478,1221,3699
-925,1414,489
16,1383,1399
-799,1564,765
378,1821,2199
-760,1960,1200
-1161,1898,736
-753,2253,1500
1278,1421,2699
6920,2079,9000
-408,2008,1599
-93,968,874
-304,1304,999
-266,1113,847
-235,1435,1200
-655,1155,499
505,894,1399
-110,1210,1099
-626,1461,834
527,1572,2100
2819,2380,5200
2312,1587,3899
-648,1948,1300
-910,1910,999
-673,1773,1099
-30,1130,1099
-709,2009,1300
-463,1663,1200
-544,1407,862
-552,1652,1099
-125,1110,985
-505,1442,936
-293,1178,884
13809,2390,16200
1585,1914,3499
7291,2208,9499
-103,1103,999
-161,1961,1800
587,1512,2100
-138,1115,976
674,1525,2199
-480,1880,1399
-739,1511,772
1275,1824,3099
-290,1228,937
-539,1230,691
81,1118,1200
-829,1273,444
-1079,2279,1200
