Difference,Predicted,Test Data
-189,1289,1099
-658,1178,520
233,1166,1399
-1667,2215,548
-332,1209,877
-565,1458,892
429,1170,1599
-131,1231,1099
-739,1201,461
-321,1421,1099
-1452,2010,557
2994,1505,4500
-647,1178,531
6,1693,1699
-1536,2201,665
9263,1636,10900
-551,1407,855
3181,1218,4400
-675,1631,955
-37,1237,1200
1567,1232,2799
2584,2015,4600
-650,1307,656
-1044,2144,1099
759,1440,2199
-417,1265,848
-720,1318,597
-391,1371,979
-759,1237,478
-1204,1670,465
2220,1379,3599
-649,1426,776
-1317,1429,111
7196,2003,9200
482,3017,3499
-431,1431,999
-1242,1781,539
-376,1676,1300
-460,1277,817
-628,1439,811
-1016,2116,1099
-505,1505,999
-559,1186,627
-81,2381,2300
-490,2090,1599
-838,1838,999
-355,2155,1800
1917,1882,3800
-549,1214,665
-343,1643,1300
-315,1175,859
-504,1804,1300
-852,1652,799
-990,1555,565
-758,1442,683
-752,1248,496
37,2162,2199
-70,1170,1099
-469,1029,559
409,2090,2499
934,1465,2400
3439,2060,5499
-454,1331,877
5299,2700,8000
-142,1542,1399
904,1595,2499
2463,1436,3899
-792,1240,447
550,1949,2499
-800,1900,1099
-183,1283,1099
-813,1636,823
-482,1313,831
-166,1149,982
-957,1916,959
-683,2083,1399
4389,1410,5799
145,1854,1999
-461,1861,1399
-578,1778,1200
-545,1282,736
-449,1290,841
-286,1386,1099
1191,1608,2799
-436,1134,698
-433,1249,815
-436,1215,779
8964,1935,10900
-548,2448,1900
1374,1225,2600
-1573,2573,999
-487,1247,760
-534,1297,762
-622,1202,580
1119,1180,2300
2097,1302,3399
1838,1461,3300
-571,1235,663
-448,1548,1099
-636,2236,1599
56,1243,1300
-380,1224,844
-117,1117,999
1742,1957,3699
-889,1421,532
779,1120,1900
883,1416,2300
156,1243,1399
1195,1204,2400
208,1391,1599
2357,1442,3800
-855,1468,613
-850,1423,573
2198,1901,4099
-689,1889,1200
-73,2073,1999
-589,1689,1099
-378,1182,804
136,1363,1500
-708,1297,588
7990,1809,9800
5090,3009,8099
-544,1409,864
-657,1757,1099
3354,1345,4699
-424,1624,1200
-488,1460,972
100,1199,1300
317,1682,1999
3888,1911,5799
2425,1174,3599
-588,1131,542
-292,1492,1200
451,1448,1900
-584,2184,1599
149,1450,1599
43,1056,1099
-251,2351,2100
-963,1814,851
-333,1259,926
-640,1234,594
397,1102,1500
-772,1726,954
-97,1197,1099
12898,2501,15400
-818,1273,454
-852,2452,1599
-219,1219,999
-617,1130,512
-639,1407,768
-184,1048,863
-533,1091,557
-121,1107,985
9947,2352,12299
11708,1691,13399
3253,1846,5100
1181,2918,4099
154,2045,2199
6104,1795,7899
270,1329,1599
-602,1259,656
-358,1278,920
-306,2206,1900
1652,1547,3200
76,1223,1300
5736,2563,8300
-629,1613,983
-957,1529,571
105,1894,1999
-1135,1556,420
1871,1728,3599
3353,1546,4900
-721,1821,1099
-851,1951,1099
-568,1341,773
-343,1307,964
-550,1850,1300
-472,1178,705
613,1686,2300
-881,1854,972
-361,1184,823
-449,1449,999
77,1222,1300
-302,1302,999
-265,1265,999
-145,1545,1399
-596,1696,1099
-476,1395,918
-444,1347,903
5529,1670,7199
-324,1221,896
2384,1615,3999
-642,1842,1200
3439,1460,4900
-517,1088,571
-665,1620,955
472,1427,1900
-669,1559,890
185,1214,1399
-358,1297,939
-366,1466,1099
-716,2116,1399
-547,1202,654
-729,1929,1200
-3352,4552,1200
-585,1397,812
-458,1458,999
-1450,2450,999
-770,1306,536
-490,1269,779
-851,962,110
-373,1473,1099
-536,1536,999
-265,1965,1699
-777,1487,710
2181,2818,5000
-220,1320,1099
-493,1183,689
-923,1910,987
-254,1854,1599
2485,2114,4600
-333,1333,999
5421,1578,6999
-1538,2137,599
2607,2392,5000
-2298,2820,522
20635,2264,22899
-458,1302,844
-397,1151,754
-145,1145,999
1249,2250,3499
78,1221,1300
1444,1155,2600
-385,1266,881
-634,1834,1200
-382,1782,1399
-667,2267,1599
-306,1199,892
-1027,2127,1099
-576,1392,815
-389,1248,858
-120,1520,1399
1536,1663,3200
1808,2891,4699
27,1472,1500
-66,1166,1099
-734,1276,542
-251,1751,1500
-564,1764,1200
-677,1677,999
-730,2130,1399
-21,1221,1200
-586,1361,775
-307,1407,1099
2182,2017,4200
-1513,2259,745
-299,1699,1399
63,1336,1399
771,1628,2400
2459,1640,4099
-203,1603,1399
2345,1254,3599
-1334,2634,1300
-1036,1676,639
57,1342,1399
-1021,1506,485
-341,1173,832
256,1043,1300
269,1230,1500
2864,1335,4200
1050,1449,2499
-472,1251,779
-742,1213,471
-840,1326,485
-238,1201,963
475,1124,1599
-245,1122,877
2437,1662,4099
272,1327,1599
1510,2489,3999
-558,1180,621
-413,1202,788
-1368,1922,554
-436,1093,656
323,1176,1500
-70,1042,972
-912,2012,1099
376,1823,2199
-87,2187,2100
164,1235,1399
748,1651,2400
2008,1691,3699
161,1138,1300
-401,1028,627
-115,1815,1699
-246,1169,922
539,1360,1900
4191,1408,5600
1479,1720,3200
-900,1900,999
-791,1991,1200
166,1233,1399
-457,1448,991
-628,1470,841
12212,1487,13699
2379,2120,4500
-266,1666,1399
-48,1648,1599
-456,1322,865
2575,1824,4400
-445,1745,1300
9001,1498,10499
-428,1928,1500
-448,1444,995
-1324,2033,709
-1150,1733,582
-307,1113,805
-874,1382,508
19,1380,1399
24,1575,1599
-1501,2241,739
582,1617,2199
-582,1507,924
-683,2483,1800
1324,1675,2999
11502,2397,13900
-223,1423,1200
19528,2971,22499
5866,1933,7799
-587,1587,999
3,1196,1200
-671,2371,1699
-279,1579,1300
-729,1929,1200
-545,2045,1500
1145,1154,2300
134,1465,1599
-1196,1923,726
-971,1917,945
-597,1420,823
893,1206,2100
7961,1338,9300
-261,1361,1099
109,1390,1500
431,1168,1599
-547,1154,607
515,1784,2300
-1568,2491,922
2889,2110,5000
2099,1500,3599
-2735,3471,736
-711,1481,769
-705,1597,892
-1217,1936,719
286,1413,1699
280,2119,2400
5767,1332,7099
-1836,2322,485
-1152,1719,566
-666,1445,779
14449,2350,16800
-1348,2648,1300
-610,1313,703
-1225,2425,1200
-1652,2334,682
-671,2271,1599
-569,1455,886
-385,1985,1599
-726,2526,1800
79,2920,2999
8883,2616,11499
-846,2646,1800
-554,1754,1200
1758,2041,3800
-1188,2121,933
359,2640,2999
-1084,2684,1599
37,1662,1699
-1649,3349,1699
908,2091,2999
1767,2532,4300
-660,1760,1099
148,1551,1699
4461,2038,6499
-584,1584,999
-321,1521,1200
-225,1725,1500
3806,1993,5799
655,2844,3499
1623,2576,4200
-836,2936,2100
-735,3535,2799
-703,1631,928
70,2129,2199
-1106,2001,895
17436,3563,20999
669,2630,3300
-587,2087,1500
1168,3331,4500
-773,1545,772
2405,1694,4099
-541,1741,1200
-616,1504,888
8267,1532,9800
238,2061,2300
-387,3187,2799
-624,2124,1500
218,1681,1900
5217,2382,7600
-679,2279,1599
4215,3084,7300
-724,1661,936
1016,2883,3899
-559,1759,1200
-888,1868,979
-1581,2881,1300
2373,2326,4699
-301,1901,1599
-875,1736,860
935,2364,3300
-897,1897,999
-310,1510,1200
-561,1502,940
-1890,3090,1200
-581,2781,2199
-937,2337,1399
-278,1195,916
278,1721,1999
-507,1270,762
-235,1835,1599
-421,1237,815
2122,1977,4099
-307,1161,854
-419,1143,723
-587,1241,654
-718,1567,849
-640,1400,760
-631,1381,749
16909,2190,19100
-785,1558,773
-678,1556,878
1116,2283,3399
-1776,2594,817
-11,1911,1900
1096,2203,3300
2414,1485,3899
-1147,2547,1399
942,1257,2199
10,1489,1500
-487,1987,1500
194,1405,1599
6856,1643,8500
-50,1150,1099
4042,1357,5400
461,2338,2799
-826,2026,1200
-618,1294,676
-671,1219,548
-1017,1875,858
-238,1233,995
-261,1561,1300
2236,2063,4300
-766,1766,999
-173,1473,1300
44,1355,1399
-2205,3138,933
575,2724,3300
-722,1421,698
934,1865,2799
-356,1221,864
996,1503,2499
-1699,2307,608
-540,1332,792
-1198,2122,923
-839,1657,817
-3,1303,1300
-528,1217,689
-276,1576,1300
-547,1847,1300
-733,1520,786
187,2212,2400
-423,1523,1099
1209,1790,2999
5294,1705,6999
-486,1444,957
193,1406,1599
-317,1244,926
4171,1828,5999
-186,1586,1399
-226,1226,999
-611,2011,1399
15,1384,1399
1704,1495,3200
-801,1664,862
-362,2062,1699
-1189,2119,929
-184,1384,1200
-330,1250,920
-523,1523,999
-151,1451,1300
-694,1524,829
-583,1518,935
-216,2116,1900
134,1465,1599
439,2960,3399
3446,1553,5000
13934,2465,16399
3674,2325,5999
-448,1251,803
-1039,2039,999
-317,1133,815
-101,1201,1099
-602,1371,769
2433,1166,3599
24,1175,1200
914,1385,2300
-383,1161,777
-508,1299,791
-180,1059,878
-2,1702,1699
243,2456,2699
-615,1615,999
-657,1329,672
-432,2032,1599
-356,1083,726
-1613,2370,756
-158,1558,1399
-731,2331,1599
-523,1497,974
-1018,1804,786
-662,2062,1399
-459,1447,988
18974,1225,20199
-1431,2204,773
13097,2002,15099
-2535,3935,1399
2,1097,1099
-453,1130,677
-526,1328,802
3477,1122,4600
-968,1770,802
181,1518,1699
-630,1528,898
-469,1669,1200
-196,1151,955
138,1261,1399
792,1507,2300
-656,1756,1099
-221,1921,1699
-121,1070,949
-138,1638,1500
-204,1904,1699
-683,1883,1200
-654,1473,819
-437,1073,636
-303,2703,2400
157,1342,1500
572,1927,2499
-382,1382,999
-521,2121,1599
-780,1780,999
-266,1866,1599
-797,1490,693
-929,1414,485
-1197,1851,654
-62,1362,1300
-470,1257,786
3847,1352,5200
2319,1280,3599
-640,2040,1399
-840,1587,747
-5,1205,1200
-101,2101,1999
-507,1288,781
-326,1269,943
126,1073,1200
341,1158,1500
-403,1403,999
2892,2407,5299
-766,1748,981
-797,2097,1300
-359,1659,1300
-1424,2053,629
-91,1191,1099
-483,1298,815
-277,1141,863
3842,2057,5899
279,2120,2400
-399,1246,847
-1041,1529,488
-1827,2363,536
-764,1212,447
-935,1858,922
59,1640,1699
-612,1430,817
1095,1104,2199
241,1658,1900
-913,1450,537
-270,1370,1099
-316,1088,772
-811,2411,1599
-364,1161,797
11427,1572,12999
-1076,1663,587
-634,1614,979
-758,1119,360
-899,1552,653
446,1853,2300
-666,1233,566
-467,1250,782
204,1195,1399
-87,1387,1300
-457,1302,845
-41,1241,1200
547,1552,2100
4010,1389,5400
-1013,2313,1300
-693,1434,740
-499,1345,845
-293,1142,849
4988,1211,6199
-1474,2189,714
474,1225,1699
-346,1117,770
-855,1855,999
5121,2078,7199
343,1856,2199
-533,1733,1200
829,1470,2300
-1168,2268,1099
100,1399,1500
-664,1454,790
-613,1541,928
-618,1322,703
-1125,2425,1300
-857,1957,1099
-676,1667,991
5034,1965,6999
-625,2025,1399
576,1223,1800
514,1785,2300
210,1789,1999
-1033,1736,703
-597,1351,754
2772,2127,4900
5785,2014,7799
-303,1403,1099
-404,1904,1500
1493,1606,3099
-520,1194,674
-1414,1944,530
-1242,1679,436
-751,1539,788
-1519,2294,775
-1418,2016,597
-609,1275,666
-951,1784,833
-430,1138,707
-1276,1788,511
-604,1020,416
-35,1235,1200
434,1965,2400
-1995,3095,1099
226,1273,1500
549,1450,1999
533,1166,1699
552,1147,1699
-489,1238,748
-510,1265,755
-594,1894,1300
-1099,1939,840
-1940,2421,480
990,2409,3399
-734,1361,627
2264,2235,4500
-745,2045,1300
-24,1224,1200
-427,1156,729
-650,1483,833
-300,1042,742
887,2512,3399
-1487,2053,566
-478,1778,1300
-523,1325,802
-652,1407,755
-1345,2257,911
1129,1470,2600
165,1534,1699
4773,1526,6299
-480,2080,1599
-607,1508,900
-792,1756,964
17919,1480,19400
-1448,2448,999
316,1083,1399
-501,1393,892
430,1869,2300
126,1273,1399
-857,1457,600
-352,1051,698
-127,1627,1500
-953,1932,978
288,1011,1300
13267,1232,14500
-537,1637,1099
-440,1199,759
-946,1757,811
1115,2084,3200
10360,2439,12799
-178,999,820
-111,1111,999
-466,1866,1399
-572,1273,701
2923,1176,4099
-310,1710,1399
-1310,1788,478
-330,2630,2300
5,1794,1800
-535,1535,999
-756,1463,707
-539,1162,623
-643,1455,812
-402,1602,1200
588,2411,2999
-1057,2030,972
-695,2395,1699
-270,1370,1099
-211,1511,1300
519,1280,1800
-945,2445,1500
1727,1872,3599
-558,2358,1800
-427,1827,1399
3793,2006,5799
-727,1727,999
-494,1420,926
347,1452,1800
-674,1264,589
4785,1314,6099
-1257,2077,819
-429,1298,869
-338,1215,877
-340,1179,838
2135,2264,4400
-140,2840,2699
1690,1809,3499
-1322,2322,999
-529,1829,1300
-654,1328,674
2647,1252,3899
-191,2091,1900
2936,1663,4600
-679,1779,1099
-224,1424,1200
-836,1333,497
-336,1218,882
-526,1485,959
5792,1807,7600
2922,1477,4400
-333,1733,1399
-1018,1737,719
-634,1224,589
-572,1672,1099
-273,1273,999
-608,1461,853
242,1757,1999
-1049,1674,624
-648,1511,862
5619,1280,6899
-112,1312,1200
-796,1996,1200
-562,1962,1399
-672,1348,676
-17,1317,1300
-292,1392,1099
-80,1980,1900
-202,1402,1200
314,2185,2499
-450,1432,981
-501,1431,929
1248,1351,2600
-144,1644,1500
1065,1334,2400
-632,1585,952
-309,1194,884
-618,1113,495
-124,1324,1200
-703,1575,872
-334,1314,979
33,1266,1300
2009,2890,4900
-262,1362,1099
-1028,1778,749
-772,2072,1300
-1006,2406,1399
71,1628,1699
3709,2490,6199
-775,1313,538
0,1800,1800
845,1154,1999
99,2200,2300
-426,1626,1200
-1318,1730,412
-316,1316,999
-580,2380,1800
-552,1394,841
-559,1196,636
-643,1378,734
-355,1085,730
-603,1570,966
6079,1320,7400
247,1752,1999
-433,2433,1999
879,1820,2699
-463,1563,1099
-400,1368,967
-2306,2986,679
-955,2255,1300
-1052,1766,713
-1120,2420,1300
-403,1603,1200
-170,2370,2199
-304,1804,1500
-1013,1918,904
896,2103,2999
221,1178,1399
976,2123,3099
-313,1413,1099
-609,1453,844
-734,1295,560
-816,1623,807
-855,2055,1200
-600,1249,649
132,1367,1500
-513,1244,730
-1320,2048,728
-330,1250,920
-367,1767,1399
-800,1591,791
-932,1651,719
8187,1512,9700
-226,1526,1300
-836,2036,1200
-1121,1908,786
296,2603,2900
1125,1174,2300
80,1919,1999
-755,1479,723
-1072,2172,1099
-860,1594,733
4250,3249,7500
4370,1429,5799
-864,2064,1200
1497,1602,3099
2721,1378,4099
-1343,2543,1200
1584,1815,3399
-142,1442,1300
1373,1226,2600
480,1419,1900
392,1207,1599
6118,1381,7500
-411,1328,916
74,2525,2600
-1009,2509,1500
264,2335,2600
-573,1773,1200
-146,1346,1200
-442,2742,2300
-677,1677,999
-805,1805,999
-68,2768,2699
536,2063,2600
-823,2223,1399
808,2391,3200
1947,3052,5000
2268,3431,5699
1760,2039,3800
2196,3003,5200
14761,1738,16499
613,1686,2300
-832,2232,1399
-116,1616,1500
25,1874,1900
-14,1514,1500
2986,3513,6499
-1177,2277,1099
-314,1714,1399
-489,1589,1099
-681,1623,942
-79,2579,2499
2812,1887,4699
2251,1648,3899
3298,2501,5799
2286,1813,4099
724,2875,3599
-1534,2241,707
-762,1862,1099
-426,1726,1300
-1309,1646,336
-799,1607,807
4811,1888,6699
-305,1505,1200
3,1996,1999
-369,1569,1200
-584,2184,1599
-943,1639,696
-1036,2136,1099
-547,1547,999
2000,1499,3499
1480,3019,4500
721,1778,2499
-415,2015,1599
989,1810,2799
-976,1730,754
-764,1964,1200
-199,1499,1300
986,2813,3800
6530,2569,9100
-912,1705,792
-813,1605,792
-459,1659,1200
2088,1311,3399
-271,1079,807
13088,2011,15099
-2,1102,1099
-101,1501,1399
-1536,2458,922
-98,1061,963
1839,2060,3899
-567,1508,940
383,2416,2799
316,1383,1699
-465,1263,798
1073,1926,2999
-375,1317,942
518,1881,2400
-395,1595,1200
4410,1889,6299
-657,2257,1599
1123,1176,2300
-935,1556,621
-385,1287,902
106,1393,1500
-206,1197,991
-1159,2259,1099
-1785,2179,394
2171,2328,4500
9271,1528,10800
-253,1253,999
-226,1226,999
993,1206,2199
711,1988,2699
-887,1987,1099
2189,1910,4099
1719,1980,3699
-555,2155,1599
-1223,1883,659
-530,1424,893
-282,1121,838
886,1613,2499
1042,1357,2400
-419,1388,969
-962,1440,478
-797,1559,762
-501,1436,935
-349,1749,1399
-882,1414,532
-509,1477,967
-1360,2060,699
-877,1977,1099
1190,2409,3599
-1085,2185,1099
-703,2103,1399
-523,1453,929
-673,1322,649
-745,1580,834
2298,1801,4099
575,1624,2199
-1219,1905,685
-1452,3352,1900
2983,1716,4699
-178,1378,1200
306,1493,1800
2566,2333,4900
2837,2462,5299
-1106,1638,532
-308,1608,1300
-206,1206,999
-138,1538,1399
-356,1106,749
-398,1369,971
6,1293,1300
2612,1387,3999
-650,1850,1200
-119,1819,1699
-1020,2520,1500
-823,1401,578
-175,1158,982
-733,1450,716
3226,1473,4699
10180,1719,11899
-319,1519,1200
-747,1242,495
-354,1354,999
704,1195,1900
276,1423,1699
347,1252,1599
-904,2104,1200
455,1944,2400
-931,1875,943
-372,1203,831
-360,1760,1399
886,1013,1900
-716,1490,774
4231,1068,5299
-405,1091,685
268,1431,1699
1713,1686,3399
-401,2101,1699
-787,1310,523
6881,1918,8800
294,1205,1500
19107,2392,21499
-151,1451,1300
11099,1900,12999
177,1122,1300
-969,1858,889
-281,1088,807
-32,1132,1099
0,1499,1500
334,2165,2499
-988,1491,503
-47,1021,974
-543,1384,841
-129,1329,1200
-43,1243,1200
-57,1257,1200
3860,1939,5799
121,1078,1200
-166,1146,979
-406,1406,999
192,1307,1500
-587,1479,892
316,1783,2100
60,1339,1399
-226,1223,996
-394,1694,1300
-505,1259,754
4595,2104,6699
656,1543,2199
-311,1061,749
113,1486,1599
-604,1455,851
2832,1567,4400
3225,3274,6499
872,1927,2799
-199,2499,2300
-969,1969,999
-612,1435,823
2716,1883,4600
-454,1554,1099
-215,2415,2199
-89,1689,1599
-311,2111,1800
-1271,2471,1200
1031,1468,2499
635,1364,1999
1275,1624,2900
-313,1101,788
486,2513,2999
392,2007,2400
-12,1012,999
-1786,2886,1099
96,1003,1099
-398,1051,653
-1357,2281,923
-291,1491,1200
254,1345,1599
-119,983,863
1209,1890,3099
-908,2108,1200
-148,1248,1099
1440,1759,3200
-167,1167,999
521,1678,2199
-711,1811,1099
-623,1239,615
399,1600,1999
-323,1246,922
-234,1222,988
-425,1261,836
389,1110,1500
120,1579,1699
-678,1656,978
-63,1963,1900
-860,1583,723
277,1122,1399
246,1053,1300
13,1186,1200
-205,1305,1099
16734,1065,17800
1562,1037,2600
-509,1377,868
-466,1309,843
-840,1565,725
-84,1184,1099
-1,1101,1099
-1122,1720,597
-179,1479,1300
-385,2085,1699
5529,1470,6999
-785,1472,686
-756,1356,600
-285,1148,862
-949,2149,1200
5461,2438,7899
-292,1892,1599
-291,2191,1900
-598,1798,1200
-1030,1151,121
-565,1314,748
471,1628,2100
-237,1737,1500
3483,1916,5400
2730,1169,3899
-694,2094,1399
-57,1757,1699
557,1442,1999
-404,2404,1999
287,1112,1399
-1581,2282,701
-1784,2258,474
362,2137,2499
-480,1176,696
-284,1092,807
1291,1608,2900
-453,1321,868
-425,1063,637
-295,1073,777
-434,1056,621
-886,1368,481
430,1469,1900
833,2366,3200
-125,1825,1699
918,1281,2199
-1248,2448,1200
-665,1765,1099
-818,1818,999
-406,1273,866
-1113,1493,380
-245,1098,853
-1450,2296,845
1690,2109,3800
-187,1287,1099
1291,2208,3499
-380,1780,1399
-461,1561,1099
-1180,1895,714
2112,1687,3800
-463,1963,1500
264,2635,2900
-322,2222,1900
1185,1914,3099
1104,1495,2600
-1062,2062,999
-140,1340,1200
182,1217,1399
-461,1353,892
-563,1294,730
-36,1636,1599
628,2671,3300
48,1451,1500
875,1124,1999
-931,2031,1099
-961,2161,1200
-313,1313,999
-449,1238,788
-415,1515,1099
971,2028,2999
-421,1821,1399
-555,2355,1800
143,1456,1599
1462,1837,3300
133,1466,1599
1618,1081,2699
-538,1345,807
-1338,1980,642
-648,2148,1500
-207,1189,981
-1095,2195,1099
-465,1460,995
-300,1293,993
-211,1065,854
-428,1528,1099
-610,1481,871
-506,1234,728
-1408,2608,1200
2132,1867,3999
10362,1637,11999
-754,1727,972
-230,1630,1399
-352,1287,935
-630,1418,788
-100,1700,1599
813,1686,2499
391,2008,2400
-328,2728,2400
-144,1144,999
4829,2470,7300
-73,1173,1099
528,1471,1999
-227,1427,1200
-1000,1955,955
-27,1327,1300
1062,1337,2400
-245,1345,1099
-980,1907,926
-636,1525,889
-642,1570,928
33,1566,1599
-353,1328,975
-79,1579,1500
1680,1719,3399
-167,1167,999
519,1380,1900
-376,1776,1399
-529,1629,1099
-339,2139,1800
-247,1101,854
2023,2476,4500
-339,1439,1099
-1498,2333,834
719,1480,2199
-1423,1705,282
-792,1698,906
4398,1501,5899
630,1169,1800
904,1495,2400
-1443,2106,663
-131,1731,1599
10312,1287,11599
727,2772,3499
363,1636,1999
-235,1106,871
-275,1197,922
862,1937,2799
-887,1621,733
-599,1111,511
-140,1940,1800
18459,1440,19900
-175,1375,1200
-734,1422,687
174,1425,1599
-157,1157,999
-1405,2242,837
-245,1545,1300
7550,2849,10400
-1168,1989,820
820,1579,2400
-581,1981,1399
1277,1422,2699
-318,1718,1399
-1539,2256,716
462,1537,1999
337,2062,2400
-521,1239,717
-52,2052,1999
402,1797,2199
-1930,2695,765
-334,1261,926
-189,1189,999
383,1816,2199
586,1213,1800
-408,1364,955
3658,1341,5000
3032,2867,5899
-467,1467,999
-1305,2605,1300
114,2085,2199
-618,1368,749
-501,1299,798
-921,2321,1399
-262,1562,1300
-1092,2192,1099
-144,1144,999
-741,1591,850
-90,1290,1200
-454,1365,910
-164,1164,999
-994,1960,965
-653,1529,876
-233,1333,1099
-548,1334,786
1164,1735,2900
971,1128,2100
-629,2429,1800
-97,2097,1999
1381,2118,3499
-132,1332,1200
-1238,2046,807
-237,1237,999
-321,1321,999
-618,1175,557
-510,1510,999
-858,2058,1200
3896,2003,5899
-332,1160,827
-617,1483,865
-387,1329,942
-670,1622,951
488,1911,2400
-576,1429,853
1783,1416,3200
-381,1981,1599
8601,2798,11399
63,1436,1500
1156,2243,3399
-196,1496,1300
-515,1815,1300
-620,1310,689
1927,2072,3999
-564,1458,893
1500,1799,3300
4892,1307,6199
2532,1167,3699
51,1148,1200
-1427,2247,819
16064,2535,18600
357,1742,2100
-800,1658,858
-220,1420,1200
544,1555,2100
-382,1482,1099
-1213,2175,962
1179,1620,2799
-1130,2530,1399
-235,1635,1399
-205,1705,1500
2645,1754,4400
-430,1630,1200
1408,2091,3499
1742,2357,4099
1650,2949,4600
-526,2326,1800
1465,2134,3599
-1352,2452,1099
-684,1684,999
-739,1678,939
10696,2603,13300
-2433,3733,1300
-1265,2865,1599
1484,1915,3399
-491,1791,1300
2303,1896,4200
-741,1571,829
148,1551,1699
-598,1798,1200
-324,1424,1099
-1620,3220,1599
2547,1452,3999
-1815,1977,161
8397,1902,10300
-516,2316,1800
-853,1953,1099
202,1597,1800
-1936,3536,1599
-952,1952,999
8,1491,1500
-858,2458,1599
5471,3728,9200
-331,2231,1900
-395,1995,1599
-956,1902,945
567,1632,2199
3030,2869,5899
1159,3540,4699
3160,2339,5499
-218,1818,1599
-614,1814,1200
-578,1778,1200
494,2805,3300
1192,2007,3200
-1045,1786,740
-586,1490,903
-220,2120,1900
-494,2194,1699
-1808,3208,1399
8542,1457,10000
-412,1812,1399
-159,1559,1399
299,2600,2900
545,1454,1999
-2038,2997,959
-1598,2898,1300
-482,1682,1200
-720,3120,2400
183,2316,2499
1458,2041,3499
-637,1837,1200
-376,1238,861
-71,1371,1300
837,1862,2699
5779,2020,7799
-893,1299,405
-741,1411,669
10809,1690,12500
-336,1332,995
-874,1618,743
-316,1316,999
-77,1177,1099
-660,1860,1200
-830,1629,799
3413,1786,5200
-801,2001,1200
-449,1317,868
-1928,3028,1099
908,1891,2799
-537,2037,1500
-699,1454,755
-1088,1610,522
-222,1922,1699
2185,2514,4699
-74,1374,1300
1520,1079,2600
-920,2620,1699
-1906,2077,171
-598,1399,801
1070,1129,2199
-208,1508,1300
-517,1717,1200
-993,1584,591
-453,1653,1200
-249,1249,999
734,1765,2499
-924,1924,999
-690,1485,795
-494,1594,1099
-902,1329,427
296,1703,1999
511,1888,2400
-649,1749,1099
-486,1422,935
-1663,2563,900
-365,1279,913
-759,1318,559
10045,2654,12700
-294,1994,1699
-441,1310,869
-688,1346,658
-87,1087,999
5434,1165,6600
-434,1415,981
-1243,2443,1200
2455,1444,3899
-223,1323,1099
1801,3098,4900
-494,1185,691
528,1271,1800
-520,1380,859
-1240,1733,492
5917,1282,7199
-289,1282,993
413,1986,2400
1499,1900,3399
-177,1477,1300
495,1804,2300
-727,2227,1500
-290,1590,1300
311,1188,1500
-417,1242,824
3342,1257,4600
-745,1492,747
4412,1987,6399
-605,1605,999
-803,1546,743
-525,1825,1300
124,1575,1699
-394,1359,965
-1595,2088,492
-510,1496,985
-341,1641,1300
-893,1893,999
1890,1509,3399
-483,1254,770
752,1547,2300
7428,1671,9100
187,1612,1800
-774,1573,799
-257,1357,1099
127,2372,2499
-609,1460,851
1809,1690,3499
707,1292,1999
-651,1110,459
-433,1426,993
-75,1175,1099
2643,1356,3999
-57,1657,1599
-228,1094,865
-336,1187,851
20,1679,1699
564,1335,1900
-715,2515,1800
3674,1825,5499
-1056,2018,962
386,2113,2499
8390,1809,10199
-201,3001,2799
-207,1104,896
-796,1594,798
-1015,1830,815
-346,1205,858
-570,1460,890
17,1382,1399
-1128,2328,1200
1054,1945,2999
5995,1204,7199
-600,1267,666
216,1483,1699
-426,1304,878
-715,1341,625
-22,1222,1200
-186,1686,1500
875,1924,2799
-339,1263,923
-512,1612,1099
633,1466,2100
-1011,2111,1099
-117,1717,1599
2929,1270,4200
3624,1875,5499
-149,1249,1099
119,1180,1300
-252,1752,1500
27,1472,1500
872,1327,2199
-961,1927,965
-714,1474,760
422,1077,1500
-346,2446,2100
-156,1956,1800
-918,2018,1099
-205,1805,1599
1791,2008,3800
-764,1498,733
-1006,1960,954
2776,1923,4699
-356,1756,1399
1850,1649,3499
-611,1611,999
852,1547,2400
-98,1398,1300
-457,1318,860
-101,1101,999
-369,995,625
2487,2112,4600
3449,1050,4500
-309,1111,802
-1281,1932,650
171,1428,1599
6484,1315,7799
-671,1587,915
1034,1465,2499
150,1449,1599
1363,1636,2999
-115,1095,979
973,1426,2400
-80,1380,1300
-564,1328,764
-396,1596,1200
353,1346,1699
-536,1836,1300
-184,1584,1399
-331,2131,1800
55,2744,2799
-1294,2055,761
210,1789,1999
-385,1485,1099
-698,1414,716
-312,1126,813
155,1344,1500
-1428,2063,635
-547,1218,671
646,1353,1999
308,1591,1900
16,1383,1399
-507,1807,1300
-513,1244,730
-527,1274,747
2560,1139,3699
-1534,2023,489
-67,1467,1399
-4093,4858,765
457,1742,2199
-343,1543,1200
-1361,2098,736
-1557,3057,1500
1520,1179,2699
6717,2282,9000
-429,2029,1599
-349,1224,874
-1344,2344,999
-462,1309,847
-18,1218,1200
-754,1254,499
293,1106,1399
-181,1281,1099
-926,1761,834
623,1476,2100
2816,2383,5200
2639,1260,3899
-86,1386,1300
-763,1763,999
-157,1257,1099
25,1074,1099
-625,1925,1300
-158,1358,1200
-594,1457,862
-507,1607,1099
0,985,985
-305,1242,936
-345,1230,884
13757,2442,16200
1576,1923,3499
7572,1927,9499
-433,1433,999
331,1468,1800
202,1897,2100
-334,1311,976
563,1636,2199
-549,1949,1399
-791,1563,772
1165,1934,3099
-260,1198,937
-481,1172,691
64,1135,1200
